DensE1,LongE1,LatE1
1170.661497,-74.10431118,4.748934531
327.7229305,-74.02967841,4.716378329
198.6487572,-74.07186146,4.714209614
410.3282677,-74.11728994,4.727230529
519.8677483,-74.10322872,4.727231194
600.8358583,-74.08862649,4.715837302
540.5993625,-74.12486119,4.724517131
393.7870298,-74.0664529,4.745136873
503.4379274,-74.06861626,4.742423982
332.968269,-74.06861622,4.745679488
307.7263432,-74.02967774,4.726144852
256.9148227,-74.08105529,4.738625939
922.3937346,-74.10755618,4.748934397
353.6312041,-74.04644295,4.72777356
447.856059,-74.1091774,4.720719932
1041.207027,-74.12161569,4.714750821
542.5755658,-74.09998387,4.728859061
657.7467631,-74.10593244,4.718549733
637.2579229,-74.11783026,4.718549144
309.8828465,-74.03021852,4.726687473
405.110921,-74.03400376,4.734283904
860.7528248,-74.09403455,4.71529461
521.0997767,-74.05888148,4.737540528
859.6762697,-74.09944377,4.751647624
521.2845123,-74.01020712,4.739165256
754.1717958,-74.09133092,4.735912887
301.2814544,-74.04644297,4.727230975
583.7198699,-74.15081999,4.721801951
414.673576,-74.0356258,4.741337601
204.9813444,-74.06429015,4.715294681
515.5361197,-74.02480892,4.745677534
318.8633583,-74.03833106,4.721262133
237.5888568,-74.06374936,4.7142095
936.1319101,-74.12540141,4.71583574
432.4745698,-74.03778939,4.736454469
634.459395,-74.11296322,4.723432672
944.653931,-74.12323814,4.715293301
212.3587638,-74.05725943,4.722890698
517.3787136,-74.03400413,4.728315475
1277.101175,-74.10755621,4.749476982
322.3748032,-74.02913749,4.718006046
493.6638146,-74.1118817,4.725603065
705.6975505,-74.1183712,4.720719451
519.428894,-74.00966587,4.743505876
419.3094261,-74.02156394,4.745677279
540.3035776,-74.05996309,4.73916831
223.0562196,-74.04590164,4.738625225
485.704276,-74.15785085,4.724514093
677.0316256,-74.08862708,4.752733052
639.0207044,-74.11404516,4.729401046
398.5205327,-74.06537121,4.746764608
641.8297588,-74.12972807,4.718548351
611.4327465,-74.02805571,4.720176308
562.5448145,-74.02859351,4.763040502
759.9094473,-74.11674949,4.733741574
1093.156506,-74.12215646,4.714208202
257.0558432,-74.05347381,4.720720238
870.0336856,-74.12810576,4.720176225
304.6185202,-74.02589195,4.727229749
506.8566192,-74.15676849,4.718003206
388.7554408,-74.05671839,4.730486867
500.3761717,-74.01345302,4.728856464
490.0380869,-74.10971814,4.719092153
927.8854271,-74.08808592,4.731572268
459.2082579,-74.11025897,4.719634712
440.8944143,-74.03724928,4.723974994
760.3416081,-74.02102416,4.732655213
342.1046029,-74.07618785,4.74513696
638.024905,-74.112422,4.715293929
607.4121841,-74.11728957,4.720719514
244.0954524,-74.07023893,4.72451871
350.6624994,-74.04968761,4.733742128
196.0085812,-74.0718614,4.721805801
460.2560226,-74.03833073,4.727230564
574.9541039,-74.01345223,4.737537812
170.7121127,-74.04644268,4.73374199
350.1609946,-74.11728991,4.726687945
793.4519476,-74.10539242,4.738082801
258.5303831,-74.05780037,4.718550036
428.3534138,-74.04373831,4.739167707
517.8458306,-74.11620807,4.722889914
710.5234458,-74.1178301,4.715836221
956.9497077,-74.02643217,4.735368555
914.8694927,-74.10106629,4.752190155
403.1544746,-74.06699373,4.745136881
934.1239119,-74.12107488,4.714750856
895.3570636,-74.12486068,4.716920947
558.0011442,-74.10431062,4.734284752
413.0938663,-74.03670704,4.748391261
653.9261163,-74.11728948,4.71909176
759.5389461,-74.08592265,4.732657467
440.2438182,-74.05888194,4.72017782
200.1533918,-74.04536087,4.737540031
370.7730272,-74.03724774,4.750561629
529.4551314,-74.01128986,4.727771092
799.0670906,-74.10539255,4.741338307
949.4772788,-74.0875451,4.73211486
621.0222048,-74.08862703,4.750020131
454.0256642,-74.11512606,4.715836373
266.0520083,-74.03670879,4.718549117
727.2147163,-74.06158555,4.739710933
308.4263842,-74.03562707,4.720176806
319.152685,-74.02697354,4.727772413
268.6742296,-74.06320851,4.716379829
251.2856272,-74.05401464,4.720177672
244.0072137,-74.07186143,4.718007708
380.6535264,-74.0626677,4.716379818
513.1293319,-74.01669632,4.747304619
486.7524042,-74.15893235,4.723428798
341.4310911,-74.04265726,4.727230795
282.7535204,-74.05455476,4.741338489
657.8808154,-74.10863644,4.717464448
785.8297573,-74.03562376,4.774977812
999.4495737,-74.09511669,4.735912801
308.3898674,-74.05509515,4.754903114
265.4326021,-74.07672867,4.752733141
252.4759018,-74.03616801,4.7180065
385.5805693,-74.05725929,4.72777396
445.4167502,-74.03832957,4.747848771
577.5728975,-74.08321848,4.72397614
322.8522246,-74.02967752,4.729400359
375.6675029,-74.05076924,4.734284755
521.5187374,-74.01399355,4.732112019
571.0625992,-74.05834039,4.747307032
415.0793995,-74.08213684,4.722890978
523.5226139,-74.02859309,4.769008925
394.8039425,-74.11296336,4.726145595
395.8287427,-74.06050377,4.745136752
977.570178,-74.08700429,4.732657453
318.7769743,-74.05942261,4.725603681
690.7690997,-74.1091772,4.716379254
549.5339122,-74.01886097,4.731569865
691.1210765,-74.04914568,4.760871321
616.5828155,-74.04914557,4.763584241
410.5640757,-74.11404459,4.718549354
287.2663062,-74.05671867,4.721262928
556.4110129,-74.01832034,4.729399481
349.4974722,-74.02697374,4.725059491
682.6938783,-74.02913651,4.732113243
391.6742492,-74.03292291,4.721804391
378.5575869,-74.05563675,4.730486834
465.1905112,-74.02751045,4.782030856
599.8106244,-74.11188125,4.716379125
949.2571272,-74.121616,4.719634083
326.1938443,-74.07132062,4.717465118
459.1827675,-74.02048285,4.738623596
802.7993447,-74.08970819,4.720720547
449.922629,-74.03941239,4.72668804
431.2643926,-74.03562661,4.72777299
1048.689144,-74.09079009,4.735370313
492.5158383,-74.08592292,4.754903428
509.8971749,-74.15568741,4.722886588
743.0592158,-74.10701402,4.717464519
420.7655917,-74.04860548,4.74567894
518.7624794,-74.00750316,4.737537235
419.9661217,-74.03021715,4.746763094
538.5098846,-74.15190167,4.72234442
542.1318767,-74.12594282,4.724517056
386.6523557,-74.04698372,4.728858753
307.1658161,-74.04590206,4.729401289
415.3208793,-74.03995326,4.7256029
360.8049781,-74.03724934,4.722889825
534.3007811,-74.10485146,4.734827316
519.5116512,-74.155146,4.717460805
522.1382367,-74.01020697,4.740793008
752.6934785,-74.1308099,4.721261192
405.3120975,-74.11999389,4.725060031
455.5985144,-74.02913722,4.721804138
521.9599287,-74.06104466,4.742423843
408.781023,-74.03292242,4.729400575
244.1273329,-74.07077981,4.717465113
569.3646993,-74.06212634,4.741338699
536.1219575,-74.0118297,4.738080244
1326.145885,-74.10268902,4.758158524
669.374482,-74.11566714,4.720719605
475.7483306,-74.08646365,4.746764656
193.9336761,-74.07023901,4.717465108
824.0127853,-74.11891201,4.720719419
729.1211437,-74.09457561,4.725603707
499.1644261,-74.01669679,4.741878778
413.6606773,-74.06699365,4.750562725
521.0255828,-74.05996361,4.718550094
401.8422759,-74.05671841,4.729944283
279.7135255,-74.03724956,4.719091733
402.9106471,-74.05888164,4.731572098
709.6154032,-74.0523918,4.731571893
279.1968565,-74.05563684,4.727773911
515.9271783,-74.10322874,4.727773779
296.8675024,-74.03887064,4.743508127
439.2038419,-74.02859416,4.753816575
706.6910479,-74.09565805,4.756530993
265.908005,-74.04427917,4.738625149
359.6095226,-74.08700442,4.741881389
581.4312002,-74.1032289,4.732114455
312.2593253,-74.05509504,4.758158619
522.4539569,-74.02805564,4.721261477
370.9760995,-74.03724919,4.725602748
549.5953577,-74.00804453,4.732111448
545.8423916,-74.00804447,4.732654032
542.0411442,-74.0518509,4.733742211
1131.413487,-74.09782091,4.739710818
274.5775786,-74.07023895,4.722890956
529.8796584,-74.01886029,4.739708628
349.1746944,-74.0523919,4.72885897
336.4684378,-74.05671817,4.738083051
271.1377562,-74.04157549,4.729943663
490.9216929,-74.06158549,4.742423856
549.1735678,-74.12486115,4.723974546
471.1663254,-74.0340042,4.727230306
554.8732943,-74.11674894,4.723975053
570.7581048,-74.05888196,4.719635235
459.8555657,-74.06645298,4.740253613
434.0827234,-74.03887154,4.727230594
279.8131856,-74.03887094,4.738082284
564.7317949,-74.13243195,4.716377804
884.1508116,-74.12107525,4.720719287
918.7360512,-74.11945373,4.735911753
356.41013,-74.03508533,4.73536914
201.9756744,-74.0567188,4.71692225
391.48217,-74.02967587,4.753274066
339.3292306,-74.05401373,4.747306899
360.2131507,-74.05455483,4.739168151
447.6960568,-74.03886992,4.756530148
509.8373644,-74.03670713,4.746763508
642.335869,-74.05185096,4.732114458
317.9878394,-74.03562704,4.720719391
895.0348908,-74.08862676,4.733200013
555.5559736,-74.06050391,4.739168323
321.3234336,-74.05725949,4.720720359
725.5779409,-74.12486104,4.722346793
444.6349432,-74.0523917,4.734284816
583.9483654,-74.02859649,4.720718931
312.3416157,-74.02805541,4.724516984
388.2999417,-74.12053491,4.728315505
588.0355421,-74.10376965,4.730486681
223.8481737,-74.06915735,4.720720604
513.4892669,-74.01940066,4.745134516
650.6498645,-74.11674867,4.719091791
519.699363,-74.01399394,4.727771345
256.1184222,-74.04698329,4.738625274
424.7071619,-74.02480941,4.739166523
316.8482312,-74.04914615,4.749477053
537.965571,-74.03670802,4.731571146
165.1323012,-74.05347389,4.718549899
659.2948643,-74.13189186,4.725601784
378.0575833,-74.05834115,4.71963522
493.8537127,-74.15785029,4.719630835
591.2336302,-74.11728945,4.718549176
289.7862509,-74.0388719,4.720719579
724.1036518,-74.1151263,4.72017705
419.3674876,-74.11025915,4.723432805
613.1151532,-74.12702437,4.723431811
287.6649688,-74.05401364,4.75001982
520.8942902,-74.0156163,4.728856661
1243.25379,-74.09511688,4.743508983
486.1179785,-74.04536077,4.739710369
732.8113629,-74.09673883,4.723975896
407.0952285,-74.07294282,4.752190543
978.3615016,-74.12486071,4.717463531
543.1526956,-74.01723875,4.728856804
745.4396195,-74.1291875,4.721803899
293.4813151,-74.05022833,4.736455072
377.2770046,-74.07672868,4.749477636
720.6003178,-74.02805502,4.729942829
446.4263216,-74.08267765,4.722890974
270.6595062,-74.0632078,4.751105241
774.6516388,-74.03508397,4.757615093
562.9485962,-74.1043106,4.733742168
395.6485865,-74.0642896,4.744051666
568.3156269,-74.13026884,4.718005726
712.9986861,-74.03021804,4.733741071
640.5701399,-74.11566705,4.719091851
361.9700054,-74.0864636,4.742423981
440.3765856,-74.03021848,4.727230058
522.2141668,-74.01885978,4.745677054
488.0863959,-74.05779992,4.734284991
592.792209,-74.12918762,4.723431653
440.9013407,-74.03400396,4.731028397
522.2706669,-74.01561596,4.732654751
759.8120811,-74.06212637,4.74025353
133.9653287,-74.04644307,4.725060637
500.6446458,-74.12377971,4.726687542
497.9317465,-74.15622768,4.718003268
379.600519,-74.0340046,4.720719291
347.5833867,-74.07835116,4.735913025
742.7249447,-74.09565724,4.72560368
485.570042,-74.04481876,4.764669217
488.8244023,-74.11620819,4.725060252
529.3640234,-74.00966593,4.742963292
488.561719,-74.06645276,4.753818222
577.8589254,-74.11674876,4.720719545
300.318632,-74.0329227,4.725059899
1031.654521,-74.08916764,4.736455511
489.8992415,-74.11728942,4.718006591
324.5772647,-74.07348374,4.737540767
411.7452682,-74.05725844,4.757073518
567.1386895,-74.05888141,4.74025345
517.7123371,-74.12377967,4.726144957
714.3723058,-74.09187204,4.750020071
717.2808362,-74.03075886,4.733741108
261.8129306,-74.0372496,4.718549148
315.1928804,-74.03832969,4.745678434
667.3016516,-74.02589155,4.732655593
180.0254561,-74.07240223,4.719635466
531.8189103,-74.05022854,4.731029227
528.2549856,-74.02426813,4.745134908
462.7437651,-74.02535089,4.730485215
359.6390394,-74.08051445,4.734285265
396.7493781,-74.03616765,4.723974931
499.7432874,-74.11512656,4.725060312
857.9970404,-74.10539248,4.739710554
316.0161845,-74.04049419,4.723432591
517.7498552,-74.01453432,4.732654653
522.2979462,-74.01453309,4.746219257
372.7615368,-74.05996348,4.723433356
444.6170523,-74.06104518,4.720720459
428.4622427,-74.029678,4.72234676
411.9756767,-74.03075966,4.721804249
340.8165204,-74.02697173,4.752731289
359.4555768,-74.03670863,4.72126204
267.8393994,-74.04157504,4.738625014
449.9315749,-74.02913726,4.721261553
738.1404049,-74.09565723,4.725061095
559.3936521,-74.10376961,4.729401512
1015.047843,-74.02967703,4.736453956
644.1821252,-74.02102407,4.733740382
400.1032042,-74.03616704,4.734284036
623.2170467,-74.02805498,4.730485413
1302.476355,-74.10322956,4.750019741
299.1699394,-74.07132062,4.718007703
362.0629013,-74.03670853,4.722889794
486.0366707,-74.03616724,4.73102853
465.4534698,-74.11025918,4.72397539
502.0417631,-74.02588941,4.761412553
701.7702087,-74.10647323,4.718007126
488.0304656,-74.03562638,4.731571082
480.3117962,-74.10322868,4.726146025
491.4058971,-74.05888151,4.736455359
233.3030698,-74.07077974,4.7250613
737.7969738,-74.09511721,4.756531007
413.344042,-74.03832923,4.753817197
496.6278011,-74.15568687,4.718003329
227.4221695,-74.0491471,4.726145922
322.4846541,-74.029137,4.725059645
389.4958722,-74.11945331,4.728858155
1309.268627,-74.10214818,4.758158543
527.6427665,-74.01237114,4.731569284
374.1829664,-74.03346369,4.722347011
523.7950179,-74.01128872,4.739707945
280.0767464,-74.03941277,4.71963444
743.2999997,-74.13026921,4.722888987
381.8319357,-74.07186125,4.739711094
493.1124597,-74.122698,4.725602444
562.1718662,-74.02048348,4.731027416
377.1771435,-74.03724941,4.721804656
369.4762058,-74.08105535,4.748935043
766.3065173,-74.02480925,4.74133686
601.2566583,-74.04427911,4.739710318
592.2975269,-74.10376967,4.731029266
531.6614927,-74.11620837,4.72831576
510.5309223,-74.10376933,4.721805327
377.740763,-74.06753452,4.748392395
689.4342961,-74.10701406,4.718549688
335.6642002,-74.0367084,4.725060132
513.7335333,-74.01182904,4.745133837
374.7640501,-74.07726951,4.748935052
414.294054,-74.05563674,4.731029418
488.0339786,-74.03237814,4.782573778
509.4097287,-74.01345103,4.75055983
407.2962051,-74.03400342,4.739709748
424.5012353,-74.06158547,4.743509024
426.4635614,-74.02156389,4.746219863
295.6140396,-74.03508629,4.719634189
306.4851213,-74.04752407,4.739710466
311.6179942,-74.02805518,4.727772491
499.0608364,-74.03238083,4.741337396
1014.956439,-74.13567739,4.723431139
323.2091009,-74.04049417,4.723975175
548.2035489,-74.01615644,4.736452889
636.0768221,-74.12918758,4.722889068
1392.818204,-74.10106613,4.747306897
758.2053156,-74.13026913,4.721803818
402.7275961,-74.03616666,4.740795049
556.9979001,-74.128106,4.723431733
300.4824447,-74.04482042,4.729401239
560.0200016,-74.01886106,4.730484696
854.5368543,-74.08700423,4.727774191
633.0976063,-74.11620858,4.732113851
585.1143608,-74.0318379,4.773349819
328.6634103,-74.03941212,4.7315713
376.2501529,-74.11296338,4.72668818
491.4705117,-74.11079973,4.718549517
634.7403398,-74.03075831,4.741879873
369.9420932,-74.03292301,4.720176638
337.882714,-74.07618784,4.751105388
566.8980414,-74.01128934,4.733196934
347.4086269,-74.03562697,4.72180456
404.8025453,-74.02048152,4.754901119
320.2723799,-74.11296344,4.727773349
376.80284,-74.05401431,4.729944196
418.3359613,-74.11945341,4.730485909
437.5842622,-74.08808602,4.738083282
529.5198091,-74.06104482,4.735912829
444.9082656,-74.05617742,4.735370112
694.8016496,-74.11512627,4.719634466
410.4227518,-74.02913681,4.727772568
460.7666933,-74.02102213,4.757614083
408.5299271,-74.04698374,4.728316168
527.5635764,-74.1102592,4.724517974
532.9194953,-74.12215708,4.723974726
932.9795712,-74.09403504,4.735912828
508.2540542,-74.01723771,4.740793657
481.4117095,-74.1583916,4.723971446
519.0156235,-74.01128867,4.740250529
470.8695483,-74.02102293,4.747847571
366.4909805,-74.05996344,4.725061111
515.3919949,-74.01345083,4.752730165
396.8296294,-74.1167491,4.726687976
398.4131076,-74.03562691,4.722889729
196.4202734,-74.04644278,4.731571652
497.8849686,-74.10971824,4.721262492
722.59201,-74.08916791,4.752733043
575.1669882,-74.03940959,4.777690951
1013.295588,-74.13621824,4.723973678
1019.05877,-74.08754512,4.73320003
323.4483056,-74.02643296,4.724516867
491.0749344,-74.15568717,4.720716251
411.8101147,-74.02156376,4.747847615
683.0517581,-74.12918754,4.722346484
346.0941382,-74.03941224,4.729400962
280.8781709,-74.03941183,4.736997145
581.0635203,-74.15082004,4.722344535
450.0920925,-74.05942209,4.745679309
764.8466024,-74.13135071,4.72126115
353.2294252,-74.03778932,4.737539638
883.7803756,-74.10539279,4.747306735
637.554276,-74.08862701,4.748392378
236.4967365,-74.08051447,4.738625941
284.3446785,-74.06807568,4.723976099
387.0934556,-74.08430033,4.746764681
265.4649971,-74.06212608,4.753275555
1367.814983,-74.10809719,4.752732463
493.0199629,-74.12215712,4.72451731
350.9065703,-74.04211512,4.753274817
353.5794125,-74.03508622,4.720719358
360.4074323,-74.03616698,4.735369205
388.2707237,-74.11999406,4.727772953
885.2606868,-74.0994438,4.752732793
304.7292239,-74.05293199,4.749477198
1711.112336,-74.09673938,4.744051525
300.5132589,-74.06753487,4.723976091
301.5578003,-74.03995242,4.741337849
316.7211671,-74.04373887,4.727773433
434.9118166,-74.10755504,4.722347758
213.7509307,-74.04914717,4.724518168
493.2112058,-74.06212642,4.738083192
476.0000882,-74.02210377,4.758156755
993.4988198,-74.09998482,4.758158617
554.225443,-74.01561576,4.734825088
567.6768145,-74.01561548,4.738080593
515.9758206,-74.1091776,4.725060609
581.5678937,-74.01183011,4.73373957
420.5211349,-74.03346314,4.731028363
342.3867593,-74.05617767,4.727231343
492.07879,-74.08484119,4.750020181
502.0362351,-74.03832785,4.778233474
411.3094714,-74.03346376,4.721261841
883.2216798,-74.09403548,4.754360697
399.1100987,-74.10863671,4.72343288
555.5312142,-74.06104475,4.738625752
716.4001769,-74.1135056,4.75381737
348.0800131,-74.11242262,4.727773376
492.2077444,-74.15839167,4.72451403
370.2682929,-74.05780009,4.72831656
331.8122961,-74.02535113,4.727229709
701.396018,-74.02697339,4.729942751
217.8417681,-74.04590167,4.738082641
165.5148564,-74.05563645,4.740253355
517.107214,-74.04427914,4.739167734
291.8714057,-74.04914708,4.726688506
564.5901819,-74.01777947,4.729942019
487.4416219,-74.05779991,4.734827575
508.3117699,-74.11566732,4.723975113
206.8189834,-74.04373871,4.73102894
367.9998855,-74.03779022,4.721804687
353.2941152,-74.07781034,4.744594377
584.6820964,-74.01291155,4.735910009
742.1894223,-74.13080982,4.720176023
335.8265302,-74.0518511,4.728316366
1413.437346,-74.10268896,4.756530771
1390.380528,-74.09511689,4.744051568
359.8104421,-74.04211644,4.727230768
486.8743407,-74.15622804,4.721258774
508.3059502,-74.11512815,4.754359868
362.553901,-74.03400297,4.746763343
308.6666056,-74.04211658,4.724517845
1638.403656,-74.03021789,4.735911409
903.0219939,-74.08808593,4.732114852
173.9584534,-74.07240222,4.720178051
319.6091372,-74.03995344,4.722347392
280.3356869,-74.03941266,4.721804778
519.7509546,-74.02859577,4.731028036
527.7137497,-74.11729004,4.728858283
873.5370745,-74.12377927,4.720176527
677.507155,-74.0296767,4.741337215
277.9956104,-74.06320779,4.751647825
573.8304913,-74.03562635,4.732113666
500.1968992,-74.03237822,4.781488611
422.7579073,-74.03346341,4.726687687
514.8448991,-74.01345088,4.752187581
436.1204692,-74.03346293,4.73428387
286.911873,-74.07726951,4.751647973
479.5868264,-74.01561494,4.744049019
782.3771095,-74.09295324,4.728859253
990.5935521,-74.09836211,4.752190242
797.8364411,-74.13297336,4.723973945
533.5467109,-74.01669717,4.737538105
908.0920003,-74.08646346,4.731572291
318.2367216,-74.03833015,4.737539669
522.941154,-74.0069619,4.741877853
278.1255034,-74.03724825,4.741880282
381.068807,-74.05617717,4.743508879
288.1613589,-74.03887193,4.720176994
425.5831181,-74.03941233,4.727773209
511.8703456,-74.12161627,4.72397476
414.491639,-74.11025913,4.72289022
826.5544299,-74.02805491,4.731570582
520.4917722,-74.01020691,4.741335592
355.0036726,-74.07240203,4.746764695
586.6666598,-74.02589098,4.740251774
404.4734179,-74.02210468,4.74676249
484.8212965,-74.02102205,4.758699251
320.7569742,-74.04698379,4.727230999
447.4130589,-74.03778966,4.731571209
511.0061457,-74.00696184,4.742420437
304.2870504,-74.03995303,4.729943576
661.2083478,-74.11783098,4.73102859
341.0783558,-74.04427963,4.728858628
616.2677588,-74.11674885,4.722347299
447.146391,-74.03724859,4.735911854
526.985176,-74.01074889,4.729398793
523.6823778,-74.03292215,4.733741251
960.1888684,-74.09619836,4.736997942
693.1187947,-74.09457637,4.75653102
358.5448609,-74.05185108,4.72885895
328.0131843,-74.05617691,4.752190228
259.5941339,-74.05563621,4.747849536
374.1512206,-74.04049408,4.725602929
573.6060466,-74.01940143,4.735910585
307.6169808,-74.03508494,4.741880152
540.4108414,-74.11025902,4.720719882
291.7897206,-74.03075937,4.726144925
294.2261972,-74.03995256,4.738624928
433.0387963,-74.06645295,4.742423951
479.3892783,-74.02859645,4.721261515
870.4748534,-74.09403501,4.734827659
526.8578326,-74.1032288,4.729401532
245.2686425,-74.07132059,4.720720627
400.1504987,-74.02697366,4.72614466
379.4918548,-74.03346365,4.722889595
327.1565722,-74.02535117,4.726687124
415.9055051,-74.03400372,4.734826488
528.0283546,-74.02480987,4.733198096
548.5860389,-74.01886042,4.738080876
425.6161793,-74.03346335,4.727772856
392.5026615,-74.05563655,4.736997848
186.4308466,-74.04373863,4.732656694
1110.458671,-74.10160713,4.752190136
534.8394752,-74.01291236,4.727228661
527.8424375,-74.01669788,4.729399341
207.5570055,-74.05780023,4.723433298
580.411121,-74.11728967,4.722347268
1250.250464,-74.10971967,4.752189805
770.8316879,-74.03021811,4.732655902
360.9092313,-74.11891233,4.726145265
370.1374703,-74.07618785,4.748392466
497.9910362,-74.06374873,4.746221993
521.5744387,-74.01074748,4.744048565
274.5681273,-74.0556368,4.72885908
524.8065772,-74.00750272,4.741877908
495.1755991,-74.03021745,4.74242242
641.8844264,-74.11729025,4.732656374
516.5492302,-74.01291216,4.729398998
309.482448,-74.04590213,4.727773535
1553.754902,-74.09619855,4.744051539
379.1715836,-74.03616775,4.722347177
581.3974289,-74.1264836,4.723974434
586.1310777,-74.11620804,4.722347329
493.4728644,-74.02913462,4.759242453
550.2308135,-74.02913291,4.783658724
407.8578907,-74.05131006,4.734284776
724.99659,-74.11620988,4.755444976
501.9827973,-74.08592287,4.751105338
556.7171077,-74.05942225,4.73971088
862.8960054,-74.13351413,4.723431317
767.646393,-74.09998466,4.75327536
293.9297627,-74.06753487,4.723433507
381.8497856,-74.05401433,4.729401612
556.814739,-74.11728973,4.723432437
187.1402578,-74.04590194,4.732114212
417.9814892,-74.02048219,4.746762358
557.7871422,-74.02751417,4.730485375
773.4554243,-74.13135075,4.721803735
852.6238526,-74.08916765,4.736998096
509.6733014,-74.11783089,4.729400836
366.5950896,-74.03508613,4.722347112
285.6173959,-74.06753488,4.722890922
459.9284639,-74.03724756,4.753817134
550.7564991,-74.02805394,4.74513519
270.7031222,-74.0680757,4.722890929
626.3876416,-74.10485151,4.735912485
512.8868135,-74.05888136,4.741881204
521.4373334,-74.11134091,4.726145676
442.474964,-74.02102319,4.744592066
913.0954537,-74.0934942,4.735370256
301.7737718,-74.03941215,4.731028716
214.4460386,-74.04319759,4.736997343
466.7341124,-74.05779997,4.732657237
231.9438045,-74.04103461,4.731028803
277.2822639,-74.05563679,4.729401665
515.5162752,-74.07023878,4.739168494
523.3499949,-74.01182945,4.740793164
434.7018379,-74.03832917,4.754902365
378.3077575,-74.03183961,4.747305788
461.0681606,-74.05347335,4.734284854
830.7456361,-74.09457628,4.752732931
284.2451998,-74.06969787,4.74676467
393.0231428,-74.02967796,4.722889344
613.2584236,-74.11242238,4.722890115
1172.519966,-74.10971969,4.752732389
273.549372,-74.06158523,4.753818127
521.7677745,-74.01940125,4.738080922
435.8157236,-74.04968701,4.748934491
472.3564573,-74.1216163,4.724517345
450.0167846,-74.03778969,4.731028625
718.5929658,-74.0475228,4.769010012
558.002152,-74.01128919,4.734824687
523.6295059,-74.02913655,4.731570659
652.3356366,-74.12864669,4.721803939
503.1239363,-74.12323889,4.726687578
299.5406918,-74.04211655,4.725060429
521.0130746,-74.01994185,4.740793888
284.3287736,-74.04049428,4.721804837
350.3509362,-74.07510619,4.746222126
362.8501327,-74.12107569,4.727772886
596.2087688,-74.11783095,4.730486005
548.1102133,-74.05401417,4.734284873
183.3490401,-74.05942194,4.751647736
694.0400273,-74.01399295,4.73862303
633.2174833,-74.10485153,4.736455069
363.3898086,-74.031841,4.726144998
583.9841732,-74.02751409,4.731570543
309.1698299,-74.04968681,4.753817749
672.328629,-74.01453392,4.736995327
521.1482596,-74.01453235,4.754358017
339.424886,-74.03941263,4.722347363
228.8763384,-74.05401457,4.722348011
307.9689896,-74.03941221,4.729943547
711.0386242,-74.10593355,4.74567896
529.0793759,-74.01183067,4.727771143
520.628026,-74.08538201,4.748935007
438.824806,-74.03292152,4.743507769
782.0163942,-74.09295336,4.734285099
349.1112006,-74.04590208,4.728858704
291.9646343,-74.02697358,4.727229829
475.9887397,-74.10376935,4.722347912
466.6068233,-74.06591215,4.740796188
848.3932335,-74.0291364,4.733740996
567.5003354,-74.01507494,4.734825039
386.234716,-74.03670783,4.734826653
331.7066876,-74.09133107,4.74350907
357.2882237,-74.04157568,4.726145571
396.1358625,-74.08159617,4.746764702
756.418483,-74.02589179,4.729400087
278.5968371,-74.02697378,4.724516906
594.623712,-74.01345238,4.735910059
289.2134406,-74.04049425,4.722347421
397.8230221,-74.03130001,4.728857884
608.6212651,-74.11242241,4.7234327
242.9217585,-74.04373816,4.742423214
778.5786091,-74.13135079,4.722346319
626.275219,-74.11458598,4.729401018
1738.615173,-74.10431137,4.753817789
475.8185056,-74.03724903,4.728315671
527.822099,-74.01453299,4.747304425
432.9237203,-74.05888117,4.7489348
556.576773,-74.03562459,4.761413215
361.2633159,-74.03887061,4.744050711
600.9591016,-74.03670806,4.731028562
451.9151482,-74.12107552,4.725059964
1245.122752,-74.09836176,4.740253387
390.5768596,-74.03616701,4.734826621
236.3676117,-74.08700441,4.741338805
515.8206027,-74.017238,4.737538152
556.1005316,-74.0183202,4.731027234
551.944381,-74.11080004,4.725060533
715.2819354,-74.01399315,4.736452693
508.8521564,-74.01399374,4.729941682
314.8469561,-74.05130994,4.737540282
451.8161973,-74.0329226,4.726687653
525.7249984,-74.11134081,4.723975338
1204.344124,-74.08970844,4.735370333
1070.570354,-74.08808599,4.736455529
533.5221063,-74.01128965,4.729941429
360.7223073,-74.05347351,4.729401593
314.4585806,-74.02751463,4.723974361
451.3635246,-74.03562603,4.73753951
362.6561223,-74.05834095,4.726688822
546.4092797,-74.01237109,4.732111869
449.4512032,-74.03887151,4.727773179
410.290231,-74.0350858,4.727772957
270.8571822,-74.06807569,4.723433514
1562.100982,-74.10917881,4.751647246
472.7415395,-74.06212648,4.73537027
438.6884692,-74.11079994,4.722890195
661.015089,-74.02156481,4.734825594
584.2906362,-74.12540193,4.723431925
346.1798832,-74.0285963,4.723431854
174.2797089,-74.04427981,4.725060536
449.8981494,-74.03346252,4.740794882
1043.59756,-74.08862681,4.73645552
507.4076007,-74.11134088,4.725603092
528.6421537,-74.084841,4.73157231
432.2660227,-74.0875452,4.738625875
973.4997166,-74.08754506,4.728859353
330.8397572,-74.043198,4.728858576
234.7694688,-74.04644247,4.73862525
535.0645927,-74.00750294,4.739707571
422.4119007,-74.03833082,4.72560281
510.1057818,-74.10971841,4.725060584
602.7352931,-74.02751346,4.740251893
274.6933598,-74.04373894,4.726145679
638.1091954,-74.0529326,4.732114497
413.2761445,-74.03779,4.725602779
422.5509247,-74.05347331,4.735370023
697.4012412,-74.03995127,4.762498632
607.3214869,-74.1156677,4.731028712
1227.848376,-74.09836174,4.739710802
395.971234,-74.0567182,4.736997882
207.6800341,-74.07186138,4.723433555
